Customer_ID,Full_Name,ID_Number,Date_of_Birth,Age,Gender,Phone_Number,Email,Address,Location,Employment_Status,Monthly_Income_Bracket,Estimated_Monthly_Income,Account_Opening_Date,Has_Savings_Account,Account_Balance,Loan_ID,Loan_Product,Loan_Amount,Interest_Rate,Term_Type,Term_Months,Term_Weeks,Total_Loan_Amount,Loan_Disbursement_Date,Next_Due_Date,Loan_Status,Outstanding_Balance,Total_Paid,Overdue_Amount,Payments_Made,Payments_Missed,Number_of_Loans,Number_of_Declined_Loans,Declined_Loans_Details,Profile_Type,Is_Defaulter
CUST-000455,Jerry Porter,087***46,2002-06-11,23,Male,+254 *** *** 201,,"041 Jacqueline Curve Apt. 798, Kayole",Kayole,Casual laborer,"20,001 - 30,000",25000,2025-07-06,Yes,6423.58,LOAN-000455-01,Utility Loan,40000,16.0,weekly,,24.0,46400.0,2025-10-09,,Written Off,32024.46,14375.54,15466.67,8,8,1,0,,Hustler/Casual Worker,Yes
CUST-000456,Kurt Thomas,069***59,1994-01-14,32,Male,+254 *** *** 081,,"119 Christopher Cliff, Nairobi",Nairobi,Casual laborer,"20,001 - 30,000",25000,2023-10-02,Yes,66881.26,LOAN-000456-01,Emergency Loan,14000,22.0,monthly,6.0,,17080.0,2025-03-05,,Defaulted,9355.09,7724.91,8540.0,3,3,2,0,,Hustler/Casual Worker,Yes
CUST-000457,Donald Beasley,028***37,2003-11-20,22,Male,+254 *** *** 220,sm***n@outlook.co.ke,"801 Michelle Way, Kayole",Kayole,Formally employed (contract),"Below 10,000",7500,2025-12-20,Yes,8585.02,LOAN-000457-01,School Fees Loan,51000,14.5,monthly,9.0,,58395.0,2026-01-14,2026-02-13,Active,58395.0,0.0,0.0,0,0,4,0,,Hustler/Casual Worker,No
CUST-000458,Michael Wright,788***32,2003-01-22,23,Male,+254 *** *** 524,je***9@yahoo.co.uk,"263 Diana Well Apt. 560, Mombasa Road",Mombasa Road,Casual laborer,"10,000 - 20,000",15000,2023-06-16,No,3447.56,LOAN-000458-01,Utility Loan,28000,16.0,weekly,,12.0,32480.0,2025-03-08,2025-05-31,Active,2706.67,29773.33,260.04,11,1,1,0,,Hustler/Casual Worker,No
CUST-000459,Marissa Nelson,202***00,2002-12-31,23,Female,+254 *** *** 854,yw***e@yahoo.com,"413 Brown Fords, Nairobi",Nairobi,Formally employed (contract),"Below 10,000",7500,2025-09-18,No,217.78,LOAN-000459-01,Business Capital Loan,64000,19.5,weekly,,48.0,76480.0,2025-12-12,2026-01-30,Overdue,66920.0,9560.0,263.9,6,1,2,1,"Utility Loan (21,000 KES) - Loan amount too high",Hustler/Casual Worker,No
CUST-000460,Richard Mcguire,604***15,1995-09-14,30,Male,+254 *** *** 475,rj***n@hotmail.com,"26940 Duncan Shore Suite 856, Mombasa Road",Mombasa Road,Formally employed (contract),"10,000 - 20,000",15000,2025-11-30,No,2156.45,LOAN-000460-01,Utility Loan,24000,16.0,monthly,3.0,,27840.0,2026-02-02,2026-03-04,Active,27840.0,0.0,0.0,0,0,1,0,,Entry Level Worker,No
CUST-000461,Pamela Brown,947***41,1992-04-07,33,Female,+254 *** *** 964,di***y@icloud.com,"910 Chad Junction Suite 299, Kayole",Kayole,Formally employed (contract),"10,000 - 20,000",15000,2024-03-04,Yes,21147.9,LOAN-000461-01,Emergency Loan,28000,22.0,monthly,6.0,,34160.0,2025-09-17,2026-01-15,Active,17080.0,17080.0,579.19,3,1,1,0,,Hustler/Casual Worker,No
CUST-000462,James Brown,918***64,1994-07-23,31,Male,+254 *** *** 548,du***a@gmail.com,"4236 Briana Mountains Suite 877, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2023-04-16,Yes,117438.04,LOAN-000462-01,Business Capital Loan,227000,19.5,monthly,12.0,,271265.0,2025-04-18,,Completed,90421.67,180843.33,1888.63,8,1,1,0,,Stable Professional,No
CUST-000463,Edward Ramirez,136***20,1983-12-17,42,Male,+254 *** *** 071,je***7@yahoo.co.ke,"61036 Cheryl Pass, Kayole",Kayole,Formally employed (contract),"Above 100,000",150000,2023-03-01,Yes,144737.31,LOAN-000463-01,Utility Loan,50000,16.0,weekly,,12.0,58000.0,2025-07-06,,Completed,4833.33,53166.67,185.26,11,1,3,0,,Stable Professional,No
CUST-000464,Patricia Allison,968***34,1992-04-22,33,Female,+254 *** *** 556,ar***r@mail.com,"657 Lawrence Locks Suite 563, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2024-03-29,No,4283.51,LOAN-000464-01,Business Capital Loan,83000,19.5,monthly,9.0,,99185.0,2026-01-13,2026-02-12,Active,99185.0,0.0,0.0,0,0,1,0,,Stable Professional,No
CUST-000465,Samuel Johnson Jr.,761***14,1984-03-30,41,Male,+254 *** *** 081,,"686 Miller Circles, Mwea",Mwea,Formally employed (contract),"Above 100,000",150000,2023-03-17,Yes,214631.19,LOAN-000465-01,Utility Loan,50000,16.0,weekly,,12.0,58000.0,2025-09-15,,Completed,9666.67,48333.33,395.28,10,2,1,0,,Stable Professional,No
CUST-000466,Anthony Ruiz,066***71,1955-07-15,70,Male,+254 *** *** 671,it***r@gmail.co.ke,"983 Isaiah Loop Suite 590, Mombasa Road",Mombasa Road,Formally employed (contract),"30,001 - 50,000",40000,2024-04-17,No,4939.53,LOAN-000466-01,Utility Loan,49000,19.0,monthly,3.0,,58310.0,2025-06-26,,Completed,19436.67,38873.33,661.67,2,1,1,0,,Overburdened Family Person,No
CUST-000467,Craig Garcia,123***73,1988-04-08,37,Male,+254 *** *** 703,ry***s@icloud.com,"973 Denise Tunnel, Kamulu",Kamulu,Formally employed (contract),"Above 100,000",150000,2023-06-28,Yes,56398.89,LOAN-000467-01,School Fees Loan,96000,14.5,monthly,3.0,,109920.0,2025-08-18,,Completed,36640.0,73280.0,490.86,2,1,1,2,"Emergency Loan (62,000 KES) - Age limit exceeded; Emergency Loan (23,000 KES) - Unstable employment",Stable Professional,No
CUST-000468,Samuel Floyd,550***09,1981-04-16,44,Male,+254 *** *** 023,jo***z@yahoo.co.uk,"42207 Joseph Grove Suite 149, Kayole",Kayole,Formally employed (permanent),"20,001 - 30,000",25000,2025-08-06,Yes,29145.1,LOAN-000468-01,Business Capital Loan,89000,19.5,weekly,,36.0,106355.0,2025-12-13,2026-01-31,Overdue,88629.17,17725.83,401.62,6,1,1,0,,Overburdened Family Person,No
CUST-000469,Elizabeth Bailey,548***83,1992-03-12,33,Female,+254 *** *** 152,,"9927 Lane Park, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2025-08-10,Yes,172321.83,LOAN-000469-01,Emergency Loan,71000,22.0,weekly,,24.0,86620.0,2025-10-20,2026-02-02,Active,36091.67,50528.33,600.18,14,1,2,0,,Stable Professional,No
CUST-000470,Emily Bailey,303***22,2003-11-22,22,Female,+254 *** *** 521,th***s@outlook.co.ke,"10369 Allen Crossroad, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2025-04-29,No,2614.65,LOAN-000470-01,Utility Loan,24000,16.0,weekly,,12.0,27840.0,2025-07-31,2025-10-16,Active,4640.0,23200.0,392.31,10,2,2,0,,Hustler/Casual Worker,No
CUST-000471,Dr. Mary Smith,403***32,1995-03-18,30,Female,+254 *** *** 282,,"47211 Kayla Corners Apt. 242, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2023-02-24,Yes,283452.16,LOAN-000471-01,Cash Loan,161000,18.5,monthly,9.0,,190785.0,2025-09-06,,Completed,105991.67,84793.33,2404.25,4,1,1,0,,Stable Professional,No
CUST-000472,Eric Vasquez,313***52,2000-08-06,25,Male,+254 *** *** 293,cu***s@gmail.co.ke,"2324 Oconnor Ways Suite 477, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2025-12-20,No,2838.29,LOAN-000472-01,Business Capital Loan,61000,19.5,monthly,9.0,,72895.0,2026-01-15,2026-02-14,Active,72895.0,0.0,0.0,0,0,4,0,,Entry Level Worker,No
CUST-000473,Leah Freeman,808***89,1981-03-12,44,Female,+254 *** *** 595,,"0405 Olson Harbor Apt. 407, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2023-08-18,Yes,447049.99,LOAN-000473-01,Utility Loan,50000,16.0,monthly,6.0,,58000.0,2025-03-13,,Written Off,32500.7,25499.3,29000.0,3,3,3,0,,Stable Professional,Yes
CUST-000474,Ryan Allison,111***12,1998-02-25,27,Male,+254 *** *** 170,mi***7@yahoo.co.ke,"0893 Rivas Causeway, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2025-07-01,No,2665.31,LOAN-000474-01,Utility Loan,30000,16.0,monthly,3.0,,34800.0,2025-11-30,2026-01-29,Active,23200.0,11600.0,798.24,1,1,1,0,,Young Entrepreneur,No
CUST-000475,Tanya Brooks,065***60,1981-05-29,44,Female,+254 *** *** 375,,"852 Cynthia Field, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2023-07-17,Yes,14378.82,LOAN-000475-01,Business Capital Loan,119000,19.5,monthly,9.0,,142205.0,2025-12-24,2026-01-23,Active,142205.0,0.0,994.79,0,1,1,0,,Stable Professional,No
CUST-000476,John Fitzgerald,153***24,2000-02-08,26,Male,+254 *** *** 864,ja***2@gmail.co.ke,"76699 Conley Skyway, Mombasa Road",Mombasa Road,Formally employed (contract),"10,000 - 20,000",15000,2024-01-02,No,1760.33,LOAN-000476-01,Utility Loan,20000,16.0,weekly,,24.0,23200.0,2026-02-02,2026-02-09,Active,23200.0,0.0,0.0,0,0,2,0,,Hustler/Casual Worker,Yes
CUST-000477,Stephanie Sparks,790***57,2003-04-19,22,Female,+254 *** *** 929,jo***5@yandex.com,"643 Michael Key Suite 148, Kayole",Kayole,Formally employed (permanent),"10,000 - 20,000",15000,2023-04-10,Yes,39932.33,LOAN-000477-01,Emergency Loan,29000,22.0,monthly,3.0,,35380.0,2025-10-30,2026-01-28,Active,11793.33,23586.67,291.16,2,1,3,2,"Business Capital Loan (176,000 KES) - Insufficient income; Cash Loan (58,000 KES) - Unstable employment",Entry Level Worker,No
CUST-000478,Robert Hunt,642***81,1988-12-12,37,Male,+254 *** *** 182,mi***4@gmail.com,"16993 Glenn Mill, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2024-02-15,No,3944.78,LOAN-000478-01,Emergency Loan,85000,22.0,monthly,6.0,,103700.0,2025-04-10,,Defaulted,56652.97,47047.03,51850.0,3,3,1,0,,Overburdened Family Person,Yes
CUST-000479,Stephen Ho,790***20,1996-11-08,29,Male,+254 *** *** 990,,"12792 Matthew Ranch, Kamulu",Kamulu,Formally employed (contract),"20,001 - 30,000",25000,2023-06-18,Yes,56128.89,LOAN-000479-01,School Fees Loan,77000,14.5,monthly,3.0,,88165.0,2025-12-18,2026-01-17,Active,88165.0,0.0,5121.81,0,1,2,0,,Entry Level Worker,No
CUST-000480,Karen Jordan,361***57,1988-09-21,37,Female,+254 *** *** 701,,"3668 Rodriguez Gardens Apt. 502, Mombasa Road",Mombasa Road,Self-employed/Business owner,"30,001 - 50,000",40000,2025-06-06,No,3350.4,LOAN-000480-01,Business Capital Loan,147000,19.5,weekly,,36.0,175665.0,2026-01-21,2026-01-28,Overdue,175665.0,0.0,9759.17,0,2,1,0,,Overburdened Family Person,Yes
CUST-000481,Jessica Murphy,378***13,1989-10-12,36,Female,+254 *** *** 122,me***l@yandex.com,"6869 Williams Ridges, Mwea",Mwea,Formally employed (permanent),"Above 100,000",150000,2023-03-13,Yes,45959.44,LOAN-000481-01,Emergency Loan,79000,22.0,monthly,3.0,,96380.0,2025-04-21,,Completed,32126.67,64253.33,4200.39,2,1,2,1,"Cash Loan (177,000 KES) - Age limit exceeded",Stable Professional,No
CUST-000482,Jacob Harper,217***79,1958-04-21,67,Male,+254 *** *** 274,,"615 Melissa Square Apt. 042, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2024-04-13,Yes,1258.84,LOAN-000482-01,Utility Loan,26000,19.0,weekly,,24.0,30940.0,2025-11-19,2026-01-28,Active,19337.5,11602.5,250.49,9,2,1,0,,Entry Level Worker,No
CUST-000483,Matthew Smith,746***94,1979-02-01,47,Male,+254 *** *** 110,mc***a@yahoo.co.uk,"80260 Phillips Square Apt. 401, Kayole",Kayole,Formally employed (permanent),"20,001 - 30,000",25000,2024-12-03,Yes,27408.74,LOAN-000483-01,Business Capital Loan,106000,19.5,monthly,6.0,,126670.0,2025-05-03,,Completed,21111.67,105558.33,3562.85,5,1,1,0,,Overburdened Family Person,No
CUST-000484,Nicole Haynes,048***42,1993-12-23,32,Female,+254 *** *** 758,wi***7@outlook.co.ke,"7890 Marco Drive, Nairobi",Nairobi,Formally employed (contract),"50,001 - 100,000",75000,2024-09-21,Yes,106391.44,LOAN-000484-01,Emergency Loan,55000,22.0,monthly,3.0,,67100.0,2025-09-05,2025-12-04,Active,22366.67,44733.33,286.84,2,1,3,0,,Young Entrepreneur,No
CUST-000485,Mitchell Butler,935***69,1979-03-12,46,Male,+254 *** *** 091,,"2407 Edward Forks, Kayole",Kayole,Formally employed (permanent),"20,001 - 30,000",25000,2025-01-22,No,4120.95,LOAN-000485-01,Cash Loan,97000,18.5,monthly,9.0,,114945.0,2025-11-26,2025-12-26,Overdue,114945.0,0.0,25543.33,0,2,2,0,,Overburdened Family Person,Yes
CUST-000486,Tyler Santiago,801***10,1985-07-17,40,Male,+254 *** *** 842,an***n@protonmail.com,"7490 Carlos Highway, Mwea",Mwea,Formally employed (permanent),"30,001 - 50,000",40000,2025-05-15,Yes,9960.62,LOAN-000486-01,Utility Loan,50000,16.0,weekly,,24.0,58000.0,2025-12-20,2026-01-17,Overdue,52179.82,5820.18,7250.0,3,3,1,0,,Stable Professional,Yes
CUST-000487,William Henson,064***72,1985-04-28,40,Male,+254 *** *** 866,zb***y@outlook.co.ke,"65779 Ramirez Locks, Mwea",Mwea,Formally employed (contract),"30,001 - 50,000",40000,2025-01-09,No,672.36,LOAN-000487-01,Emergency Loan,63000,22.0,weekly,,24.0,76860.0,2025-09-04,,Defaulted,51965.04,24894.96,41632.5,8,13,3,0,,Overburdened Family Person,Yes
CUST-000488,Holly Fox,552***27,1998-12-14,27,Female,+254 *** *** 235,gr***1@yahoo.com,"88691 Carlos Junction Apt. 419, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2024-01-31,No,2947.19,LOAN-000488-01,Business Capital Loan,165000,19.5,weekly,,48.0,197175.0,2025-10-27,,Completed,143773.44,53401.56,294.94,13,1,2,0,,Young Entrepreneur,No
CUST-000489,Sandra Tran,241***34,1999-07-18,26,Female,+254 *** *** 981,da***e@yandex.com,"144 Justin Brook Apt. 158, Mombasa Road",Mombasa Road,Formally employed (contract),"20,001 - 30,000",25000,2025-07-05,Yes,10048.49,LOAN-000489-01,Cash Loan,171000,18.5,weekly,,24.0,202635.0,2025-10-19,,Defaulted,167960.66,34674.34,84431.25,5,10,3,0,,Young Entrepreneur,Yes
CUST-000490,Danielle Ramos,485***76,1995-12-31,30,Female,+254 *** *** 351,an***s@outlook.com,"43014 Michael Squares Apt. 608, Kamulu",Kamulu,Self-employed/Business owner,"50,001 - 100,000",75000,2025-07-08,Yes,122649.88,LOAN-000490-01,Emergency Loan,62000,22.0,weekly,,24.0,75640.0,2026-01-15,2026-01-29,Active,72488.33,3151.67,440.77,1,1,4,2,"Cash Loan (110,000 KES) - Loan amount too high; Emergency Loan (11,000 KES) - Age limit exceeded",Young Entrepreneur,No
CUST-000491,Richard Brown,099***84,1986-01-02,40,Male,+254 *** *** 520,el***0@gmail.co.ke,"923 Cory Green Apt. 471, Kayole",Kayole,Formally employed (permanent),"Above 100,000",150000,2023-07-10,Yes,325302.39,LOAN-000491-01,School Fees Loan,104000,14.5,weekly,,24.0,119080.0,2025-12-25,2026-01-29,Active,99233.33,19846.67,665.62,4,1,1,0,,Stable Professional,No
CUST-000492,Breanna King,862***30,1979-12-16,46,Female,+254 *** *** 624,,"356 Calderon Plains Apt. 950, Kayole",Kayole,Formally employed (contract),"20,001 - 30,000",25000,2023-08-11,No,1557.33,LOAN-000492-01,Emergency Loan,58000,22.0,weekly,,12.0,70760.0,2025-10-09,2025-12-25,Active,11793.33,58966.67,1613.55,10,2,2,0,,Overburdened Family Person,No
CUST-000493,Andres Evans,861***50,1980-03-02,45,Male,+254 *** *** 653,,"33155 Richardson Lodge Apt. 600, Kamulu",Kamulu,Self-employed/Business owner,"30,001 - 50,000",40000,2023-02-22,Yes,61914.2,LOAN-000493-01,Cash Loan,75000,18.5,weekly,,24.0,88875.0,2025-09-08,,Written Off,62914.52,25960.48,48140.62,8,13,4,0,,Overburdened Family Person,Yes
CUST-000494,Anthony Sellers,565***64,1982-02-25,43,Male,+254 *** *** 953,be***o@aol.com,"338 Joshua View, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-02-18,Yes,1957.94,LOAN-000494-01,Cash Loan,34000,18.5,weekly,,24.0,40290.0,2025-04-12,,Defaulted,30450.04,9839.96,28538.75,7,17,1,2,"School Fees Loan (29,000 KES) - Age limit exceeded; Cash Loan (62,000 KES) - Unstable employment",Overburdened Family Person,Yes
CUST-000495,Victor Shelton,838***36,1982-04-11,43,Male,+254 *** *** 964,ke***z@gmail.com,"0842 Zachary River, Kayole",Kayole,Formally employed (permanent),"30,001 - 50,000",40000,2024-11-06,Yes,32492.89,LOAN-000495-01,Business Capital Loan,163000,19.5,weekly,,36.0,194785.0,2026-01-19,2026-01-26,Overdue,194785.0,0.0,10821.39,0,2,1,1,"Utility Loan (32,000 KES) - Too many existing loans",Stable Professional,Yes
CUST-000496,Robert Jones,039***33,1990-10-10,35,Male,+254 *** *** 497,,"3103 Jeffrey Pine, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2025-02-09,Yes,34922.78,LOAN-000496-01,Business Capital Loan,70000,19.5,monthly,12.0,,83650.0,2025-10-31,,Defaulted,77842.15,5807.85,13941.67,1,2,1,0,,Hustler/Casual Worker,Yes
CUST-000497,Bernard Saunders,886***67,1994-05-18,31,Male,+254 *** *** 020,os***y@aol.com,"964 Duncan Forges, Kayole",Kayole,Formally employed (contract),"30,001 - 50,000",40000,2023-03-26,Yes,25689.5,LOAN-000497-01,Emergency Loan,55000,22.0,monthly,3.0,,67100.0,2025-06-25,,Defaulted,47524.16,19575.84,44733.33,1,2,2,0,,Young Entrepreneur,Yes
CUST-000498,Jessica Craig,921***32,1990-03-24,35,Female,+254 *** *** 530,,"192 Thomas Square Suite 106, Nairobi",Nairobi,Formally employed (contract),"Below 10,000",7500,2023-02-18,No,1993.61,LOAN-000498-01,Cash Loan,37000,18.5,weekly,,12.0,43845.0,2025-07-19,2025-10-11,Active,3653.75,40191.25,376.88,11,1,3,2,"Emergency Loan (84,000 KES) - Too many existing loans; Utility Loan (17,000 KES) - Too many existing loans",Hustler/Casual Worker,No
CUST-000499,Lindsey Olsen,272***02,1994-09-04,31,Female,+254 *** *** 825,,"3218 Wade Ranch Apt. 799, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2023-05-26,No,3088.44,LOAN-000499-01,School Fees Loan,148000,14.5,monthly,6.0,,169460.0,2025-11-24,2026-01-23,Active,141216.67,28243.33,3676.42,1,1,1,0,,Young Entrepreneur,No
CUST-000500,Joshua Mendez,207***03,1991-04-09,34,Male,+254 *** *** 696,th***6@icloud.com,"59681 Parker Burg, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2024-12-19,Yes,10595.06,LOAN-000500-01,Utility Loan,37000,16.0,monthly,3.0,,42920.0,2025-04-11,2025-07-10,Active,14306.67,28613.33,638.69,2,1,3,1,"Business Capital Loan (128,000 KES) - Unstable employment",Young Entrepreneur,No
CUST-000501,David Davis,314***58,2001-07-25,24,Male,+254 *** *** 730,nw***n@protonmail.com,"08289 Bush Inlet Apt. 072, Nairobi",Nairobi,Casual laborer,"Below 10,000",7500,2025-11-30,Yes,1215.25,LOAN-000501-01,Utility Loan,11000,16.0,monthly,6.0,,12760.0,2025-12-16,2026-01-15,Active,12760.0,0.0,338.6,0,1,3,0,,Hustler/Casual Worker,No
CUST-000502,Michael Hardy,232***09,2002-09-24,23,Male,+254 *** *** 323,ca***5@hotmail.com,"7030 Harris Walks, Nairobi",Nairobi,Formally employed (permanent),"20,001 - 30,000",25000,2023-04-23,No,1471.25,LOAN-000502-01,Utility Loan,28000,16.0,monthly,6.0,,32480.0,2025-12-24,2026-01-23,Active,32480.0,0.0,253.63,0,1,2,2,"Business Capital Loan (282,000 KES) - Too many existing loans; Cash Loan (126,000 KES) - Poor credit history",Entry Level Worker,No
CUST-000503,Andrew Friedman,207***27,1995-12-26,30,Male,+254 *** *** 842,,"275 Sherry Meadow Apt. 533, Kayole",Kayole,Formally employed (permanent),"50,001 - 100,000",75000,2023-12-14,Yes,135606.75,LOAN-000503-01,Cash Loan,155000,18.5,monthly,3.0,,183675.0,2025-02-27,,Completed,61225.0,122450.0,5213.88,2,1,1,0,,Stable Professional,No
CUST-000504,Robert Quinn,226***02,1986-07-05,39,Male,+254 *** *** 023,an***6@hotmail.com,"5483 Kristin Plaza, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2023-11-04,Yes,31240.47,LOAN-000504-01,School Fees Loan,120000,14.5,weekly,,12.0,137400.0,2025-09-15,,Completed,11450.0,125950.0,891.81,11,1,4,0,,Overburdened Family Person,No
CUST-000505,Tyler Taylor,166***51,1996-05-21,29,Male,+254 *** *** 280,,"8423 Brian Plains, Mwea",Mwea,Formally employed (contract),"20,001 - 30,000",25000,2023-09-24,No,589.03,LOAN-000505-01,Cash Loan,23000,18.5,weekly,,48.0,27255.0,2025-08-12,,Defaulted,22167.3,5087.7,7949.38,11,14,3,2,"Cash Loan (21,000 KES) - Too many existing loans; Emergency Loan (79,000 KES) - Too many existing loans",Hustler/Casual Worker,Yes
CUST-000506,Rachel Alexander,737***71,1974-01-29,52,Female,+254 *** *** 113,ga***k@gmail.com,"7095 Victoria Inlet, Kamulu",Kamulu,Formally employed (contract),"30,001 - 50,000",40000,2024-03-24,No,4718.4,LOAN-000506-01,Utility Loan,45000,19.0,monthly,3.0,,53550.0,2025-06-26,,Defaulted,36986.78,16563.22,35700.0,1,2,1,0,,Young Entrepreneur,Yes
CUST-000507,Mrs. Angela Rodriguez,238***18,1989-02-11,37,Female,+254 *** *** 359,,"879 Moore Wells Apt. 146, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-05-13,Yes,63503.18,LOAN-000507-01,Emergency Loan,78000,22.0,weekly,,24.0,95160.0,2025-08-01,,Written Off,45978.43,49181.57,39650.0,14,10,1,0,,Stable Professional,Yes
CUST-000508,Brianna Ingram,237***38,1956-10-13,69,Female,+254 *** *** 451,,"830 Jason Bridge Suite 570, Kayole",Kayole,Formally employed (contract),"30,001 - 50,000",40000,2024-10-15,Yes,99580.21,LOAN-000508-01,Emergency Loan,37000,25.0,weekly,,24.0,46250.0,2025-12-11,2026-01-22,Active,36614.58,9635.42,44.98,5,2,2,1,"Business Capital Loan (251,000 KES) - Insufficient income",Young Entrepreneur,No
CUST-000509,Samantha Landry,172***83,1998-03-11,27,Female,+254 *** *** 280,za***y@yahoo.com,"9594 Andrew Station Suite 918, Mwea",Mwea,Self-employed/Business owner,"50,001 - 100,000",75000,2023-03-27,No,2064.74,LOAN-000509-01,Business Capital Loan,159000,19.5,monthly,6.0,,190005.0,2025-04-15,,Defaulted,107446.39,82558.61,95002.5,3,3,4,0,,Young Entrepreneur,Yes
CUST-000510,Mr. Gary Jenkins,305***92,1991-12-22,34,Male,+254 *** *** 015,sh***y@yahoo.co.ke,"6408 John Rue Suite 107, Kamulu",Kamulu,Formally employed (contract),"50,001 - 100,000",75000,2024-09-04,No,1385.76,LOAN-000510-01,Utility Loan,42000,16.0,monthly,6.0,,48720.0,2025-08-11,,Completed,16240.0,32480.0,141.23,4,1,1,0,,Young Entrepreneur,No
CUST-000511,Stacy Hancock,203***00,1996-02-18,29,Female,+254 *** *** 990,ro***a@hotmail.com,"01304 Thomas Flat, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-04-25,No,2390.1,LOAN-000511-01,Business Capital Loan,139000,19.5,weekly,,36.0,166105.0,2025-09-07,,Completed,78438.47,87666.53,285.63,19,2,3,0,,Young Entrepreneur,No
CUST-000512,Shelby Walton,231***79,1994-02-13,31,Female,+254 *** *** 379,,"36660 Juan Union, Nairobi",Nairobi,Casual laborer,"Below 10,000",7500,2025-07-13,No,596.13,LOAN-000512-01,Emergency Loan,14000,22.0,weekly,,24.0,17080.0,2025-07-13,,Defaulted,6571.95,10508.05,5693.33,16,8,1,0,,Hustler/Casual Worker,Yes
CUST-000513,Jason Moyer,990***88,1997-06-10,28,Male,+254 *** *** 682,sh***e@hotmail.com,"7583 Michael Roads, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2023-02-12,Yes,13976.86,LOAN-000513-01,Business Capital Loan,60000,19.5,weekly,,48.0,71700.0,2025-03-26,,Completed,7468.75,64231.25,260.04,43,2,3,1,"Emergency Loan (44,000 KES) - Incomplete documentation",Entry Level Worker,No
CUST-000514,Stacy Obrien,434***05,2000-05-25,25,Female,+254 *** *** 343,ro***0@mail.com,"35365 Brooke Oval, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2024-12-19,No,3430.15,LOAN-000514-01,Utility Loan,40000,16.0,monthly,3.0,,46400.0,2025-05-14,,Completed,15466.67,30933.33,648.29,2,1,2,0,,Young Entrepreneur,No
CUST-000515,Miss Alison Gibson,050***05,1966-03-19,59,Female,+254 *** *** 466,,"4264 Miguel Circles Suite 227, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2024-07-29,No,4054.37,LOAN-000515-01,School Fees Loan,126000,17.5,weekly,,36.0,148050.0,2025-04-06,2025-12-14,Active,4112.5,143937.5,411.42,35,1,2,1,"School Fees Loan (54,000 KES) - Age limit exceeded",Young Entrepreneur,No
CUST-000516,Tyler Torres,379***68,1981-12-03,44,Male,+254 *** *** 043,do***3@yahoo.com,"209 Jessica Island, Kamulu",Kamulu,Formally employed (permanent),"50,001 - 100,000",75000,2023-08-28,Yes,26879.13,LOAN-000516-01,Utility Loan,50000,16.0,weekly,,12.0,58000.0,2025-02-18,,Completed,4833.33,53166.67,74.69,11,1,2,2,"School Fees Loan (32,000 KES) - Age limit exceeded; Cash Loan (49,000 KES) - Unstable employment",Stable Professional,No
CUST-000517,Gregory Hunt,974***29,2000-11-30,25,Male,+254 *** *** 506,ri***0@yahoo.co.uk,"7418 Myers Summit, Kayole",Kayole,Formally employed (contract),"50,001 - 100,000",75000,2023-12-10,Yes,12938.01,LOAN-000517-01,Emergency Loan,44000,22.0,weekly,,12.0,53680.0,2025-09-22,,Completed,8946.67,44733.33,178.79,10,2,1,0,,Young Entrepreneur,No
CUST-000518,Rebecca Ewing,626***56,1997-01-16,29,Female,+254 *** *** 379,,"21500 Brittany Route Suite 788, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2024-12-11,No,3108.58,LOAN-000518-01,Utility Loan,29000,16.0,monthly,6.0,,33640.0,2025-08-03,2026-01-30,Active,5606.67,28033.33,120.69,5,1,2,0,,Entry Level Worker,No
